path,type,parent_directory,size
D:\PycharmProjects\venv\Lib\site-packages\numpy-1.25.2.dist-info\entry_points.txt,file,D:\PycharmProjects\venv\Lib\site-packages\numpy-1.25.2.dist-info,144
D:\PycharmProjects\venv\Lib\site-packages\numpy-1.25.2.dist-info\INSTALLER,file,D:\PycharmProjects\venv\Lib\site-packages\numpy-1.25.2.dist-info,4
D:\PycharmProjects\venv\Lib\site-packages\numpy-1.25.2.dist-info\LICENSE.txt,file,D:\PycharmProjects\venv\Lib\site-packages\numpy-1.25.2.dist-info,48809
D:\PycharmProjects\venv\Lib\site-packages\numpy-1.25.2.dist-info\LICENSES_bundled.txt,file,D:\PycharmProjects\venv\Lib\site-packages\numpy-1.25.2.dist-info,656
D:\PycharmProjects\venv\Lib\site-packages\numpy-1.25.2.dist-info\METADATA,file,D:\PycharmProjects\venv\Lib\site-packages\numpy-1.25.2.dist-info,5709
D:\PycharmProjects\venv\Lib\site-packages\numpy-1.25.2.dist-info\RECORD,file,D:\PycharmProjects\venv\Lib\site-packages\numpy-1.25.2.dist-info,111575
D:\PycharmProjects\venv\Lib\site-packages\numpy-1.25.2.dist-info\REQUESTED,file,D:\PycharmProjects\venv\Lib\site-packages\numpy-1.25.2.dist-info,0
D:\PycharmProjects\venv\Lib\site-packages\numpy-1.25.2.dist-info\top_level.txt,file,D:\PycharmProjects\venv\Lib\site-packages\numpy-1.25.2.dist-info,6
D:\PycharmProjects\venv\Lib\site-packages\numpy-1.25.2.dist-info\WHEEL,file,D:\PycharmProjects\venv\Lib\site-packages\numpy-1.25.2.dist-info,102
D:\PycharmProjects\venv\Lib\site-packages\pip\py.typed,file,D:\PycharmProjects\venv\Lib\site-packages\pip,286
D:\PycharmProjects\venv\Lib\site-packages\pip\__init__.py,file,D:\PycharmProjects\venv\Lib\site-packages\pip,357
D:\PycharmProjects\venv\Lib\site-packages\pip\__main__.py,file,D:\PycharmProjects\venv\Lib\site-packages\pip,1198
D:\PycharmProjects\venv\Lib\site-packages\pip\__pip-runner__.py,file,D:\PycharmProjects\venv\Lib\site-packages\pip,1444
D:\PycharmProjects\venv\Lib\site-packages\pip\_internal,directory,D:\PycharmProjects\venv\Lib\site-packages\pip,84525
D:\PycharmProjects\venv\Lib\site-packages\pip\_vendor,directory,D:\PycharmProjects\venv\Lib\site-packages\pip,120098
D:\PycharmProjects\venv\Lib\site-packages\pip\__pycache__,directory,D:\PycharmProjects\venv\Lib\site-packages\pip,755
D:\PycharmProjects\venv\Lib\site-packages\pip\_internal\build_env.py,file,D:\PycharmProjects\venv\Lib\site-packages\pip\_internal,10234
